,name,duration,parsed,error,text
272,Llanowar Elves,45.59694902399997,False,"No terminal matches 'A' in the current parser context, at line 1 col 6

{T}: Add {G}.
     ^
Expected one of: 
	* A
	* UNTIL
	* CREATE
	* LOSE
	* CLASH
	* SACRIFICED
	* __ANON_19
	* SURVEIL
	* DISCOVER
	* TAKE
	* BE
	* OBJECTCHARACTERISTIC
	* SKIP
	* SUSPECT
	* SEARCH
	* EXILE
	* RETURN
	* PUT
	* DREW
	* DETAIN
	* PROLIFERATE
	* SHUFFLED
	* AS
	* INCUBATE
	* SUBTYPEENCHANTMENT
	* FIGHT
	* __ANON_21
	* EFFECTSTATUSMODIFIER
	* NUMBER
	* WHENEVER
	* AT
	* UP
	* ONLY
	* NO
	* LOOKED
	* THAT
	* NAMEREFSYMBOL
	* DISCARDED
	* ABILITYMODIFIER
	* FOR
	* FLIP
	* __ANON_14
	* HAS
	* GOAD
	* AMASS
	* GAINED
	* MELD
	* ITSELF
	* DISCARD
	* CLOAK
	* SUBTYPESPELL
	* UNATTACH
	* AN
	* X
	* SEARCHED
	* SWITCH
	* WHO
	* INTO
	* MORE
	* ASSIGN
	* BLOCK
	* ORDINAL
	* ADD
	* LEVEL
	* REMAIN
	* __ANON_17
	* SUPPORT
	* COMBATSTATUSMODIFIER
	* SACRIFICE
	* PLAYERCHARACTERISTIC
	* WITH
	* IS
	* YOUR
	* __ANON_15
	* ATTACH
	* REVEALED
	* BECOME
	* REMOVE
	* ABLE
	* SUBTYPEPLANESWALKER
	* TAPPEDSTATUSMODIFIER
	* THEIR
	* BEEN
	* DEAL
	* SHUFFLE
	* PLAYERTERM
	* WOULD
	* EQUAL
	* LOOK
	* MILL
	* ALL
	* SUBTYPELAND
	* HAVE
	* LEARN
	* CONTROL
	* FREQUENCY
	* DO
	* ACTIVATE
	* HAD
	* KEYWORDSTATUSMODIFIER
	* NON
	* ATTACK
	* MAY
	* DOES
	* LSQB
	* UNTAP
	* CONVERT
	* POPULATE
	* EXPLORES
	* DRAW
	* COLORTERM
	* SUBTYPEARTIFACT
	* SPEND
	* UNDER
	* SUPERTYPE
	* ATTACKED
	* FATESEAL
	* CAN
	* THESE
	* GAIN
	* MONSTROSITY
	* CHOOSE
	* UNTAPSYMBOL
	* ATTACHED
	* INVESTIGATE
	* TIMES
	* GREATER
	* TARGET
	* TURN
	* PREVENT
	* FROM
	* DIE
	* STAR
	* DASH
	* SUBTYPECREATUREB
	* __ANON_20
	* TAPSYMBOL
	* WHEN
	* CONTROLLED
	* BLOCKED
	* THEN
	* ADAPT
	* EXERT
	* WHILE
	* THEM
	* ABANDON
	* BOLSTER
	* CONNIVE
	* GET
	* IF
	* OTHER
	* SCRY
	* PLAY
	* CAST
	* CHOSE
	* ITS
	* SUBTYPECREATUREA
	* IN
	* DAMAGETYPE
	* TAP
	* __ANON_18
	* MANIFEST
	* ON
	* EXCHANGE
	* ONTO
	* SUBTYPEPLANAR
	* LBRACE
	* CYCLED
	* REGENERATE
	* TRANSFORM
	* HERSELF
	* TYPE
	* PLAYED
	* ANY
	* TURNED
	* AFTER
	* DOUBLE
	* FORAGE
	* LESS
	* EACH
	* SAME
	* THIS
	* ADDITIONAL
	* CARDINAL
	* THE
	* PAY
	* HIMSELF
	* THOSE
	* QUALIFIER
	* IT
	* CYCLE
	* WITHOUT
	* OTHERWISE
	* COUNTER
	* REVEAL
	* ZONE
	* UNATTACHED
	* DESTROY
	* WIN
",{T}: Add {G}.
273,Might of Oaks,23.866022330000078,False,"No terminal matches '+' in the current parser context, at line 1 col 22

Target creature gets +7/+7 until end of turn.
                     ^
Expected one of: 
	* WORD
	* DASH
",Target creature gets +7/+7 until end of turn.
274,Karplusan Strider,66.82772412400004,False,"No terminal matches 't' in the current parser context, at line 1 col 14

~ can not be the target of blue or black spells.
             ^
Expected one of: 
	* TAPPEDSTATUSMODIFIER
	* COMBATSTATUSMODIFIER
	* ABILITYMODIFIER
	* ATTACHED
	* UNDER
	* EFFECTSTATUSMODIFIER
	* KEYWORDSTATUSMODIFIER
	* UNATTACHED
",~ can not be the target of blue or black spells.
275,"Mirri, Cat Warrior",23.956245737000017,False,"No terminal matches ',' in the current parser context, at line 1 col 13

First strike, forestwalk, vigilance (This creature d
            ^
Expected one of: 
	* WORD
	* DASH
","First strike, forestwalk, vigilance (This creature deals combat damage before creatures without first strike, it can not be blocked as long as defending player controls a Forest, and attacking does not cause this creature to tap.)"
276,"Molimo, Maro-Sorcerer",22.126578119999976,False,"No terminal matches '(' in the current parser context, at line 1 col 9

Trample (This creature can deal excess combat da
        ^
Expected one of: 
	* WORD
	* DASH
","Trample (This creature can deal excess combat damage to the player or planeswalker it is attacking.)
~f's power and toughness are each equal to the number of lands you control."
277,Natural Spring,22.126443026999823,False,"No terminal matches '8' in the current parser context, at line 1 col 21

Target player gains 8 life.
                    ^
Expected one of: 
	* WORD
	* DASH
",Target player gains 8 life.
278,Naturalize,22.183204753000155,False,"No terminal matches '.' in the current parser context, at line 1 col 39

Destroy target artifact or enchantment.
                                      ^
Expected one of: 
	* WORD
	* DASH
",Destroy target artifact or enchantment.
279,Overgrowth,23.90480197099987,False,"No terminal matches ',' in the current parser context, at line 2 col 43

enever enchanted land is tapped for mana, its controller adds an additional {G}{
                                        ^
Expected one of: 
	* WORD
	* DASH
","Enchant land
Whenever enchanted land is tapped for mana, its controller adds an additional {G}{G}."
280,Overrun,21.92545410699995,False,"No terminal matches '+' in the current parser context, at line 1 col 27

Creatures you control get +3/+3 and gain trample until end of turn
                          ^
Expected one of: 
	* WORD
	* DASH
",Creatures you control get +3/+3 and gain trample until end of turn.
281,Pincher Beetles,24.187173115000178,False,"No terminal matches '(' in the current parser context, at line 1 col 8

Shroud (This creature can not be the target of 
       ^
Expected one of: 
	* WORD
	* DASH
",Shroud (This creature can not be the target of spells or abilities.)
282,Primal Rage,23.820149053000023,False,"No terminal matches '.' in the current parser context, at line 1 col 35

Creatures you control have trample. (A creature with trample can deal exce
                                  ^
Expected one of: 
	* WORD
	* DASH
",Creatures you control have trample. (A creature with trample can deal excess combat damage to the player or planeswalker it is attacking.)
283,Quirion Dryad,23.980308996000076,False,"No terminal matches ',' in the current parser context, at line 1 col 40

Whenever you cast a spell that is white, blue, black, or red, put a +1/+1 count
                                       ^
Expected one of: 
	* WORD
	* DASH
","Whenever you cast a spell that is white, blue, black, or red, put a +1/+1 counter on ~."
284,Might Weaver,65.70219754800019,False,"No terminal matches 'T' in the current parser context, at line 1 col 6

{2}: Target red or white creature gains tramp
     ^
Expected one of: 
	* A
	* UNTIL
	* CREATE
	* LOSE
	* CLASH
	* SACRIFICED
	* __ANON_19
	* SURVEIL
	* DISCOVER
	* TAKE
	* BE
	* OBJECTCHARACTERISTIC
	* SKIP
	* SUSPECT
	* SEARCH
	* EXILE
	* RETURN
	* PUT
	* DREW
	* DETAIN
	* PROLIFERATE
	* SHUFFLED
	* AS
	* INCUBATE
	* SUBTYPEENCHANTMENT
	* FIGHT
	* __ANON_21
	* EFFECTSTATUSMODIFIER
	* NUMBER
	* WHENEVER
	* AT
	* UP
	* ONLY
	* NO
	* LOOKED
	* THAT
	* NAMEREFSYMBOL
	* DISCARDED
	* ABILITYMODIFIER
	* FOR
	* FLIP
	* __ANON_14
	* HAS
	* GOAD
	* AMASS
	* GAINED
	* MELD
	* ITSELF
	* DISCARD
	* CLOAK
	* SUBTYPESPELL
	* UNATTACH
	* AN
	* X
	* SEARCHED
	* SWITCH
	* WHO
	* INTO
	* MORE
	* ASSIGN
	* BLOCK
	* ORDINAL
	* ADD
	* LEVEL
	* REMAIN
	* __ANON_17
	* SUPPORT
	* COMBATSTATUSMODIFIER
	* SACRIFICE
	* PLAYERCHARACTERISTIC
	* WITH
	* IS
	* YOUR
	* __ANON_15
	* ATTACH
	* REVEALED
	* BECOME
	* REMOVE
	* ABLE
	* SUBTYPEPLANESWALKER
	* TAPPEDSTATUSMODIFIER
	* THEIR
	* BEEN
	* DEAL
	* SHUFFLE
	* PLAYERTERM
	* WOULD
	* EQUAL
	* LOOK
	* MILL
	* ALL
	* SUBTYPELAND
	* HAVE
	* LEARN
	* CONTROL
	* FREQUENCY
	* DO
	* ACTIVATE
	* HAD
	* KEYWORDSTATUSMODIFIER
	* NON
	* ATTACK
	* MAY
	* DOES
	* LSQB
	* UNTAP
	* CONVERT
	* POPULATE
	* EXPLORES
	* DRAW
	* COLORTERM
	* SUBTYPEARTIFACT
	* SPEND
	* UNDER
	* SUPERTYPE
	* ATTACKED
	* FATESEAL
	* CAN
	* THESE
	* GAIN
	* MONSTROSITY
	* CHOOSE
	* UNTAPSYMBOL
	* ATTACHED
	* INVESTIGATE
	* TIMES
	* GREATER
	* TARGET
	* TURN
	* PREVENT
	* FROM
	* DIE
	* STAR
	* DASH
	* SUBTYPECREATUREB
	* __ANON_20
	* TAPSYMBOL
	* WHEN
	* CONTROLLED
	* BLOCKED
	* THEN
	* ADAPT
	* EXERT
	* WHILE
	* THEM
	* ABANDON
	* BOLSTER
	* CONNIVE
	* GET
	* IF
	* OTHER
	* SCRY
	* PLAY
	* CAST
	* CHOSE
	* ITS
	* SUBTYPECREATUREA
	* IN
	* DAMAGETYPE
	* TAP
	* __ANON_18
	* MANIFEST
	* ON
	* EXCHANGE
	* ONTO
	* SUBTYPEPLANAR
	* LBRACE
	* CYCLED
	* REGENERATE
	* TRANSFORM
	* HERSELF
	* TYPE
	* PLAYED
	* ANY
	* TURNED
	* AFTER
	* DOUBLE
	* FORAGE
	* LESS
	* EACH
	* SAME
	* THIS
	* ADDITIONAL
	* CARDINAL
	* THE
	* PAY
	* HIMSELF
	* THOSE
	* QUALIFIER
	* IT
	* CYCLE
	* WITHOUT
	* OTHERWISE
	* COUNTER
	* REVEAL
	* ZONE
	* UNATTACHED
	* DESTROY
	* WIN
",{2}: Target red or white creature gains trample until end of turn. (It can deal excess combat damage to the player or planeswalker it is attacking.)
285,Rampant Growth,23.690286386000025,False,"No terminal matches ',' in the current parser context, at line 1 col 42

earch your library for a basic land card, put that card onto the battlefield tap
                                        ^
Expected one of: 
	* WORD
	* DASH
","Search your library for a basic land card, put that card onto the battlefield tapped, then shuffle."
286,Recollect,24.35661264500004,False,"No terminal matches '.' in the current parser context, at line 1 col 52

et card from your graveyard to your hand.
                                        ^
Expected one of: 
	* WORD
	* DASH
",Return target card from your graveyard to your hand.
287,Regeneration,21.969143162000137,False,"No terminal matches '(' in the current parser context, at line 1 col 18

Enchant creature (Target a creature as you cast this. Thi
                 ^
Expected one of: 
	* WORD
	* DASH
","Enchant creature (Target a creature as you cast this. This card enters attached to that creature.)
{G}: Regenerate enchanted creature. (The next time that creature would be destroyed this turn, instead tap it, remove it from combat, and heal all damage on it.)"
288,Rhox,23.87985130700008,False,"No terminal matches '~' in the current parser context, at line 1 col 14

You may have ~ assign its combat damage as though it 
             ^
Expected one of: 
	* WORD
	* DASH
","You may have ~ assign its combat damage as though it weren't blocked.
{2}{G}: Regenerate ~. (The next time this creature would be destroyed this turn, instead tap it, remove it from combat, and heal all damage on it.)"
289,Root Maze,24.446314922999818,False,"No terminal matches '.' in the current parser context, at line 1 col 33

Artifacts and lands enter tapped.
                                ^
Expected one of: 
	* WORD
	* DASH
",Artifacts and lands enter tapped.
290,Spined Wurm,4.607999926520279e-06,False,'text',
291,Rushwood Dryad,24.567280271000072,False,"No terminal matches '(' in the current parser context, at line 1 col 12

Forestwalk (This creature can not be blocked as lon
           ^
Expected one of: 
	* WORD
	* DASH
",Forestwalk (This creature can not be blocked as long as defending player controls a Forest.)
292,Seedborn Muse,25.12808182899994,False,"No terminal matches ''' in the current parser context, at line 1 col 58

nts you control during each other player's untap step.
                                        ^
Expected one of: 
	* WORD
	* DASH
",Untap all permanents you control during each other player's untap step.
293,Stampeding Wildebeests,24.418445376999898,False,"No terminal matches '(' in the current parser context, at line 1 col 9

Trample (This creature can deal excess combat da
        ^
Expected one of: 
	* WORD
	* DASH
","Trample (This creature can deal excess combat damage to the player or planeswalker it is attacking.)
At the beginning of your upkeep, return a green creature you control to its owner's hand."
294,Sylvan Basilisk,25.866404039000145,False,"No terminal matches '~' in the current parser context, at line 1 col 10

Whenever ~ becomes blocked by a creature, destroy
         ^
Expected one of: 
	* WORD
	* DASH
","Whenever ~ becomes blocked by a creature, destroy that creature."
295,Skyshroud Ranger,48.926213737000126,False,"No terminal matches 'Y' in the current parser context, at line 1 col 6

{T}: You may put a land card from your hand o
     ^
Expected one of: 
	* A
	* UNTIL
	* CREATE
	* LOSE
	* CLASH
	* SACRIFICED
	* __ANON_19
	* SURVEIL
	* DISCOVER
	* TAKE
	* BE
	* OBJECTCHARACTERISTIC
	* SKIP
	* SUSPECT
	* SEARCH
	* EXILE
	* RETURN
	* PUT
	* DREW
	* DETAIN
	* PROLIFERATE
	* SHUFFLED
	* AS
	* INCUBATE
	* SUBTYPEENCHANTMENT
	* FIGHT
	* __ANON_21
	* EFFECTSTATUSMODIFIER
	* NUMBER
	* WHENEVER
	* AT
	* UP
	* ONLY
	* NO
	* LOOKED
	* THAT
	* NAMEREFSYMBOL
	* DISCARDED
	* ABILITYMODIFIER
	* FOR
	* FLIP
	* __ANON_14
	* HAS
	* GOAD
	* AMASS
	* GAINED
	* MELD
	* ITSELF
	* DISCARD
	* CLOAK
	* SUBTYPESPELL
	* UNATTACH
	* AN
	* X
	* SEARCHED
	* SWITCH
	* WHO
	* INTO
	* MORE
	* ASSIGN
	* BLOCK
	* ORDINAL
	* ADD
	* LEVEL
	* REMAIN
	* __ANON_17
	* SUPPORT
	* COMBATSTATUSMODIFIER
	* SACRIFICE
	* PLAYERCHARACTERISTIC
	* WITH
	* IS
	* YOUR
	* __ANON_15
	* ATTACH
	* REVEALED
	* BECOME
	* REMOVE
	* ABLE
	* SUBTYPEPLANESWALKER
	* TAPPEDSTATUSMODIFIER
	* THEIR
	* BEEN
	* DEAL
	* SHUFFLE
	* PLAYERTERM
	* WOULD
	* EQUAL
	* LOOK
	* MILL
	* ALL
	* SUBTYPELAND
	* HAVE
	* LEARN
	* CONTROL
	* FREQUENCY
	* DO
	* ACTIVATE
	* HAD
	* KEYWORDSTATUSMODIFIER
	* NON
	* ATTACK
	* MAY
	* DOES
	* LSQB
	* UNTAP
	* CONVERT
	* POPULATE
	* EXPLORES
	* DRAW
	* COLORTERM
	* SUBTYPEARTIFACT
	* SPEND
	* UNDER
	* SUPERTYPE
	* ATTACKED
	* FATESEAL
	* CAN
	* THESE
	* GAIN
	* MONSTROSITY
	* CHOOSE
	* UNTAPSYMBOL
	* ATTACHED
	* INVESTIGATE
	* TIMES
	* GREATER
	* TARGET
	* TURN
	* PREVENT
	* FROM
	* DIE
	* STAR
	* DASH
	* SUBTYPECREATUREB
	* __ANON_20
	* TAPSYMBOL
	* WHEN
	* CONTROLLED
	* BLOCKED
	* THEN
	* ADAPT
	* EXERT
	* WHILE
	* THEM
	* ABANDON
	* BOLSTER
	* CONNIVE
	* GET
	* IF
	* OTHER
	* SCRY
	* PLAY
	* CAST
	* CHOSE
	* ITS
	* SUBTYPECREATUREA
	* IN
	* DAMAGETYPE
	* TAP
	* __ANON_18
	* MANIFEST
	* ON
	* EXCHANGE
	* ONTO
	* SUBTYPEPLANAR
	* LBRACE
	* CYCLED
	* REGENERATE
	* TRANSFORM
	* HERSELF
	* TYPE
	* PLAYED
	* ANY
	* TURNED
	* AFTER
	* DOUBLE
	* FORAGE
	* LESS
	* EACH
	* SAME
	* THIS
	* ADDITIONAL
	* CARDINAL
	* THE
	* PAY
	* HIMSELF
	* THOSE
	* QUALIFIER
	* IT
	* CYCLE
	* WITHOUT
	* OTHERWISE
	* COUNTER
	* REVEAL
	* ZONE
	* UNATTACHED
	* DESTROY
	* WIN
",{T}: You may put a land card from your hand onto the battlefield. Activate only as a sorcery.
296,Sylvan Scrying,26.29036277299997,False,"No terminal matches ',' in the current parser context, at line 1 col 36

Search your library for a land card, reveal it, put it into your hand, then
                                   ^
Expected one of: 
	* WORD
	* DASH
","Search your library for a land card, reveal it, put it into your hand, then shuffle."
297,Tangle Spider,24.070268819000148,False,"No terminal matches '(' in the current parser context, at line 1 col 7

Flash (You may cast this spell any time you co
      ^
Expected one of: 
	* WORD
	* DASH
","Flash (You may cast this spell any time you could cast an instant.)
Reach (This creature can block creatures with flying.)"
298,Treetop Bracers,24.488068051000027,False,"No terminal matches '(' in the current parser context, at line 1 col 18

Enchant creature (Target a creature as you cast this. Thi
                 ^
Expected one of: 
	* WORD
	* DASH
","Enchant creature (Target a creature as you cast this. This card enters attached to that creature.)
Enchanted creature gets +1/+1 and can not be blocked except by creatures with flying."
299,Troll Ascetic,25.050208128999884,False,"No terminal matches '(' in the current parser context, at line 1 col 10

Hexproof (This creature can not be the target of 
         ^
Expected one of: 
	* WORD
	* DASH
","Hexproof (This creature can not be the target of spells or abilities your opponents control.)
{1}{G}: Regenerate ~."
300,Upwelling,24.88242819700008,False,"No terminal matches '.' in the current parser context, at line 1 col 57

ose unspent mana as steps and phases end.
                                        ^
Expected one of: 
	* WORD
	* DASH
",Players do not lose unspent mana as steps and phases end.
301,Verdant Force,25.036671680000154,False,"No terminal matches ',' in the current parser context, at line 1 col 32

At the beginning of each upkeep, create a 1/1 green Saproling creature 
                               ^
Expected one of: 
	* WORD
	* DASH
","At the beginning of each upkeep, create a 1/1 green Saproling creature token."
302,Sudden Impact,417.14181550599983,True,,~ deals damage to target player equal to the number of cards in that player's hand.
303,Viridian Shaman,24.35543763099986,False,"No terminal matches '~' in the current parser context, at line 1 col 6

When ~ enters, destroy target artifact.
     ^
Expected one of: 
	* WORD
	* DASH
","When ~ enters, destroy target artifact."
304,Wall of Wood,24.200577815000088,False,"No terminal matches '(' in the current parser context, at line 1 col 10

Defender (This creature can not attack.)
         ^
Expected one of: 
	* WORD
	* DASH
",Defender (This creature can not attack.)
305,Angel's Feather,22.41132390000007,False,"No terminal matches ',' in the current parser context, at line 1 col 38

Whenever a player casts a white spell, you may gain 1 life.
                                     ^
Expected one of: 
	* WORD
	* DASH
","Whenever a player casts a white spell, you may gain 1 life."
306,Bottle Gnomes,21.951295494000078,False,"No terminal matches '~' in the current parser context, at line 1 col 11

Sacrifice ~: You gain 3 life.
          ^
Expected one of: 
	* WORD
	* DASH
",Sacrifice ~: You gain 3 life.
307,Femeref Archers,343.765152037,True,,{T}: ~ deals 4 damage to target attacking creature with flying.
308,Coat of Arms,21.829612937000093,False,"No terminal matches '+' in the current parser context, at line 1 col 20

Each creature gets +1/+1 for each other creature on the bat
                   ^
Expected one of: 
	* WORD
	* DASH
","Each creature gets +1/+1 for each other creature on the battlefield that shares at least one creature type with it. (For example, if two Goblin Warriors and a Goblin Shaman are on the battlefield, gets +2/+2.)"
309,Rootwalla,200.38247229400008,False,"No terminal matches '.' in the current parser context, at line 1 col 69

nd of turn. Activate only once each turn.
                                        ^
Expected one of: 
	* WORD
	* DASH
",{1}{G}: ~ gets +2/+2 until end of turn. Activate only once each turn.
310,Colossus of Sardia,23.943570772000157,False,"No terminal matches '(' in the current parser context, at line 1 col 9

Trample (This creature can deal excess combat da
        ^
Expected one of: 
	* WORD
	* DASH
","Trample (This creature can deal excess combat damage to the player or planeswalker it is attacking.)
~ does not untap during your untap step.
{9}: Untap ~. Activate only during your upkeep."
311,Chromatic Star,79.46634623700015,False,"No terminal matches 'S' in the current parser context, at line 1 col 11

{1}, {T}, Sacrifice ~: Add one mana of any color.
          ^
Expected one of: 
	* A
	* CREATE
	* LOSE
	* CLASH
	* SACRIFICED
	* __ANON_19
	* SURVEIL
	* DISCOVER
	* TAKE
	* OBJECTCHARACTERISTIC
	* SKIP
	* SUSPECT
	* SEARCH
	* EXILE
	* RETURN
	* PUT
	* DREW
	* DETAIN
	* PROLIFERATE
	* SHUFFLED
	* INCUBATE
	* SUBTYPEENCHANTMENT
	* FIGHT
	* __ANON_21
	* EFFECTSTATUSMODIFIER
	* NUMBER
	* UP
	* ONLY
	* NO
	* LOOKED
	* THAT
	* NAMEREFSYMBOL
	* DISCARDED
	* ABILITYMODIFIER
	* FLIP
	* __ANON_14
	* GOAD
	* AMASS
	* GAINED
	* MELD
	* DISCARD
	* ITSELF
	* CLOAK
	* SUBTYPESPELL
	* UNATTACH
	* AN
	* X
	* SEARCHED
	* SWITCH
	* WHO
	* INTO
	* MORE
	* ASSIGN
	* BLOCK
	* ORDINAL
	* ADD
	* LEVEL
	* REMAIN
	* __ANON_17
	* SUPPORT
	* COMBATSTATUSMODIFIER
	* SACRIFICE
	* PLAYERCHARACTERISTIC
	* WITH
	* YOUR
	* __ANON_15
	* ATTACH
	* REVEALED
	* REMOVE
	* ABLE
	* SUBTYPEPLANESWALKER
	* TAPPEDSTATUSMODIFIER
	* THEIR
	* DEAL
	* SHUFFLE
	* PLAYERTERM
	* EQUAL
	* LOOK
	* MILL
	* ALL
	* SUBTYPELAND
	* LEARN
	* CONTROL
	* FREQUENCY
	* ACTIVATE
	* KEYWORDSTATUSMODIFIER
	* NON
	* ATTACK
	* LSQB
	* CONVERT
	* UNTAP
	* POPULATE
	* EXPLORES
	* DRAW
	* COLORTERM
	* SUBTYPEARTIFACT
	* SPEND
	* UNDER
	* SUPERTYPE
	* ATTACKED
	* FATESEAL
	* THESE
	* GAIN
	* MONSTROSITY
	* CHOOSE
	* ATTACHED
	* UNTAPSYMBOL
	* INVESTIGATE
	* TIMES
	* GREATER
	* TARGET
	* TURN
	* PREVENT
	* FROM
	* DIE
	* STAR
	* SUBTYPECREATUREB
	* __ANON_20
	* TAPSYMBOL
	* CONTROLLED
	* BLOCKED
	* ADAPT
	* EXERT
	* THEM
	* ABANDON
	* BOLSTER
	* CONNIVE
	* GET
	* OTHER
	* PLAY
	* CAST
	* CHOSE
	* ITS
	* SUBTYPECREATUREA
	* IN
	* DAMAGETYPE
	* TAP
	* __ANON_18
	* MANIFEST
	* ON
	* EXCHANGE
	* ONTO
	* SUBTYPEPLANAR
	* LBRACE
	* CYCLED
	* REGENERATE
	* TRANSFORM
	* HERSELF
	* TYPE
	* PLAYED
	* ANY
	* TURNED
	* DOUBLE
	* FORAGE
	* EACH
	* LESS
	* SAME
	* ADDITIONAL
	* THIS
	* CARDINAL
	* PAY
	* THE
	* HIMSELF
	* THOSE
	* QUALIFIER
	* IT
	* CYCLE
	* WITHOUT
	* COUNTER
	* SCRY
	* REVEAL
	* ZONE
	* UNATTACHED
	* DESTROY
	* WIN
","{1}, {T}, Sacrifice ~: Add one mana of any color.
When ~ is put into a graveyard from the battlefield, draw a card."
